0.00000e+00,0.00000e+00,0.00000e+00
6.00000e+01,2.46596e-03,4.36050e+04
6.00000e+01,2.43568e-03,4.31480e+04
6.00000e+01,2.38490e-03,4.28260e+04
6.00000e+01,2.37823e-03,4.26930e+04
6.00000e+01,2.40755e-03,4.26930e+04
6.00000e+01,2.36273e-03,4.26930e+04
6.00000e+01,2.38037e-03,4.26930e+04
6.00000e+01,2.40064e-03,4.26930e+04
6.00000e+01,2.37584e-03,4.21080e+04
6.00000e+01,2.52652e-03,4.18440e+04
6.00000e+01,2.44117e-03,4.15800e+04
6.00000e+01,2.42829e-03,4.17120e+04
6.00000e+01,2.38395e-03,4.11340e+04
6.00000e+01,2.33126e-03,4.17120e+04
6.00000e+01,2.38276e-03,4.17120e+04
6.00000e+01,2.36607e-03,4.12650e+04
6.00000e+01,2.43998e-03,4.11340e+04
6.00000e+01,2.32482e-03,4.04300e+04
6.00000e+01,2.33698e-03,3.97320e+04
6.00000e+01,2.34818e-03,3.91680e+04
6.00000e+01,2.17009e-03,3.84810e+04
6.00000e+01,2.26140e-03,3.86080e+04
6.00000e+01,2.26450e-03,3.87350e+04
6.00000e+01,2.25377e-03,3.87350e+04
6.00000e+01,2.25496e-03,3.83040e+04
6.00000e+01,2.34413e-03,3.83040e+04
6.00000e+01,2.30575e-03,3.83040e+04
6.00000e+01,2.18368e-03,3.83040e+04
6.00000e+01,2.29096e-03,3.78750e+04
6.00000e+01,2.23947e-03,3.74480e+04
6.00000e+01,2.22421e-03,3.70230e+04
6.00000e+01,2.19536e-03,3.70230e+04
6.00000e+01,2.16675e-03,3.69000e+04
6.00000e+01,2.20299e-03,3.69000e+04
6.00000e+01,2.40755e-03,3.69000e+04
6.00000e+01,2.16198e-03,3.64780e+04
6.00000e+01,2.12169e-03,3.64780e+04
6.00000e+01,2.09284e-03,3.67770e+04
6.00000e+01,2.13504e-03,3.67770e+04
6.00000e+01,2.08235e-03,3.63560e+04
6.00000e+01,2.12264e-03,3.58160e+04
6.00000e+01,2.10285e-03,3.52800e+04
6.00000e+01,1.92451e-03,3.52800e+04
6.00000e+01,1.99246e-03,3.54000e+04
6.00000e+01,2.02489e-03,3.54000e+04
6.00000e+01,1.96099e-03,3.49860e+04
6.00000e+01,2.00057e-03,3.45740e+04
6.00000e+01,1.94788e-03,3.43380e+04
6.00000e+01,1.91474e-03,3.39300e+04
6.00000e+01,2.08449e-03,3.34080e+04
6.00000e+01,2.98381e-03,3.30050e+04
6.00000e+01,2.83742e-03,3.31200e+04
6.00000e+01,1.98483e-03,3.36400e+04
6.00000e+01,1.88589e-03,3.38720e+04
6.00000e+01,1.93095e-03,3.37560e+04
6.00000e+01,2.01154e-03,3.37560e+04
6.00000e+01,1.98746e-03,3.37560e+04
6.00000e+01,2.05517e-03,3.38720e+04
6.00000e+01,1.90425e-03,3.38720e+04
6.00000e+01,1.88065e-03,3.37560e+04
6.00000e+01,1.88041e-03,3.36400e+04
6.00000e+01,1.91450e-03,3.33500e+04
6.00000e+01,1.97744e-03,3.29460e+04
6.00000e+01,2.04349e-03,3.29460e+04
6.00000e+01,1.88422e-03,3.29460e+04
6.00000e+01,1.85752e-03,3.23180e+04
6.00000e+01,1.90759e-03,3.22050e+04
6.00000e+01,1.90878e-03,3.22050e+04
6.00000e+01,1.91212e-03,3.16960e+04
6.00000e+01,1.96743e-03,3.16960e+04
6.00000e+01,1.80984e-03,3.13020e+04
6.00000e+01,1.80817e-03,3.08000e+04
6.00000e+01,1.79887e-03,3.06900e+04
6.00000e+01,1.82199e-03,3.01930e+04
6.00000e+01,1.82414e-03,2.97000e+04
6.00000e+01,1.78981e-03,2.93180e+04
6.00000e+01,1.78313e-03,2.92110e+04
6.00000e+01,1.86253e-03,2.92110e+04
6.00000e+01,1.75524e-03,2.91040e+04
6.00000e+01,1.77264e-03,2.89970e+04
6.00000e+01,1.85370e-03,2.93760e+04
6.00000e+01,1.72520e-03,2.93760e+04
6.00000e+01,1.82605e-03,2.93760e+04
6.00000e+01,1.81198e-03,2.93760e+04
6.00000e+01,1.76525e-03,2.89970e+04
6.00000e+01,2.24566e-03,2.88900e+04
6.00000e+01,1.72210e-03,2.87830e+04
6.00000e+01,1.85061e-03,2.87830e+04
6.00000e+01,1.77240e-03,2.87830e+04
6.00000e+01,1.79386e-03,2.86760e+04
6.00000e+01,1.76144e-03,2.85690e+04
6.00000e+01,1.81007e-03,2.80900e+04
6.00000e+01,1.69563e-03,2.77200e+04
6.00000e+01,1.69206e-03,2.77200e+04
6.00000e+01,1.73092e-03,2.77200e+04
6.00000e+01,1.67227e-03,2.78250e+04
6.00000e+01,1.85275e-03,2.83020e+04
6.00000e+01,1.72639e-03,2.78250e+04
6.00000e+01,1.69754e-03,2.72480e+04
6.00000e+01,1.66750e-03,2.72480e+04
6.00000e+01,1.67322e-03,2.72480e+04
6.00000e+01,1.70016e-03,2.68830e+04
6.00000e+01,1.78456e-03,2.65200e+04
6.00000e+01,1.72997e-03,2.60580e+04
6.00000e+01,1.58548e-03,2.60580e+04
6.00000e+01,1.78838e-03,2.60580e+04
6.00000e+01,1.66011e-03,2.58000e+04
6.00000e+01,1.62745e-03,2.58000e+04
6.00000e+01,1.66154e-03,2.58000e+04
6.00000e+01,1.67465e-03,2.60000e+04
6.00000e+01,1.71423e-03,2.60000e+04
6.00000e+01,1.72758e-03,2.65630e+04
6.00000e+01,1.69015e-03,2.65630e+04
