3.19581e-02,2.38419e-06,2.89371e-02,1.10340e-03
3.20511e-02,2.86102e-06,3.76592e-02,1.22952e-03
3.19147e-02,2.14577e-06,2.70126e-02,1.15085e-03
3.00481e-02,3.81470e-06,4.00648e-02,1.23310e-03
3.74608e-02,2.86102e-06,2.79043e-02,1.12247e-03
3.20599e-02,2.86102e-06,2.85580e-02,1.42264e-03
2.33836e-02,2.14577e-06,1.45149e-02,1.29175e-03
2.56906e-02,2.14577e-06,2.11592e-02,1.64413e-03
2.95296e-02,3.81470e-06,2.87919e-02,1.43671e-03
3.27461e-02,2.62260e-06,2.72005e-02,1.30177e-03
2.82342e-02,2.62260e-06,2.73788e-02,1.20640e-03
3.26521e-02,5.11747e-01,5.12373e-02,1.14679e-03
2.99957e-02,2.86102e-06,5.04076e-02,9.54390e-04
1.80805e-02,2.14577e-06,3.81265e-02,9.92537e-04
2.71916e-02,4.29153e-06,5.67591e-02,1.33777e-03
3.26011e-02,2.38419e-06,4.84972e-02,1.22929e-03
3.39608e-02,3.33786e-06,4.91791e-02,1.20211e-03
3.22316e-02,2.38419e-06,4.67811e-02,1.10769e-03
3.40266e-02,2.38419e-06,4.39701e-02,2.06447e-03
3.23410e-02,2.62260e-06,4.17664e-02,1.88470e-03
3.22404e-02,3.09944e-06,4.15742e-02,1.11628e-03
3.19569e-02,3.33786e-06,4.23951e-02,1.12486e-03
3.18217e-02,4.05312e-06,3.83470e-02,1.52469e-03
3.02312e-02,2.62260e-06,4.36697e-02,1.13559e-03
3.14887e-02,4.05312e-06,4.18210e-02,1.34444e-03
3.24793e-02,1.90735e-06,2.67138e-02,9.78708e-04
2.55980e-02,2.38419e-06,4.71375e-02,1.38950e-03
3.50649e-02,2.86102e-06,6.45726e-02,1.28603e-03
3.28157e-02,2.38419e-06,4.49374e-02,1.18899e-03
3.21450e-02,2.38419e-06,4.22404e-02,1.13606e-03
3.41339e-02,2.62260e-06,4.31457e-02,1.10602e-03
3.22959e-02,3.57628e-06,4.20127e-02,1.16682e-03
3.13590e-02,2.86102e-06,4.14097e-02,1.12081e-03
3.19073e-02,2.62260e-06,4.27604e-02,1.11938e-03
3.19099e-02,2.38419e-06,3.82910e-02,9.01222e-04
2.97987e-02,3.09944e-06,4.27427e-02,1.20902e-03
3.12812e-02,4.52995e-06,4.28464e-02,1.14322e-03
3.05419e-02,2.86102e-06,2.78728e-02,9.32932e-04
2.17474e-02,2.62260e-06,3.23682e-02,1.27149e-03
2.95467e-02,5.48363e-06,4.47788e-02,1.44219e-03
3.25215e-02,2.86102e-06,4.08428e-02,1.22857e-03
3.28939e-02,7.55723e-01,7.95295e-02,1.28460e-03
3.20971e-02,3.81470e-06,6.65889e-02,1.36757e-03
3.29978e-02,2.62260e-06,6.38576e-02,1.20950e-03
3.66793e-02,3.57628e-06,6.57496e-02,1.17302e-03
3.25763e-02,2.62260e-06,6.55713e-02,1.17087e-03
3.28541e-02,2.86102e-06,6.24187e-02,1.17922e-03
3.23629e-02,2.38419e-06,7.26089e-02,9.71556e-04
5.01153e-02,3.09944e-06,5.90451e-02,1.15871e-03
3.23989e-02,3.57628e-06,4.98784e-02,9.47237e-04
2.01185e-02,2.62260e-06,3.67703e-02,9.87768e-04
3.02513e-02,7.62939e-06,5.79295e-02,1.35660e-03
3.26874e-02,3.33786e-06,5.75178e-02,1.18756e-03
3.33829e-02,2.86102e-06,5.24418e-02,1.15132e-03
3.07727e-02,3.81470e-06,5.15683e-02,1.10459e-03
3.28546e-02,4.76837e-06,4.79600e-02,1.15204e-03
4.52623e-02,2.86102e-06,4.60081e-02,1.15395e-03
3.26531e-02,3.09944e-06,4.72820e-02,1.18113e-03
2.96853e-02,3.57628e-06,4.52647e-02,1.01137e-03
3.00806e-02,3.09944e-06,4.67219e-02,1.12224e-03
3.16870e-02,4.76837e-06,4.59704e-02,1.22905e-03
3.18427e-02,1.90735e-06,2.43785e-02,1.62387e-03
2.49245e-02,2.62260e-06,3.52116e-02,1.27840e-03
3.22385e-02,2.86102e-06,7.21676e-02,1.28698e-03
2.80578e-02,4.52995e-06,4.35719e-02,1.33896e-03
3.39253e-02,2.62260e-06,4.69110e-02,1.13058e-03
3.30014e-02,3.81470e-06,4.36907e-02,1.13821e-03
3.39088e-02,5.72205e-06,4.30024e-02,1.14655e-03
3.83601e-02,2.14577e-06,4.27265e-02,1.25813e-03
3.25165e-02,2.38419e-06,4.32560e-02,1.24073e-03
3.23770e-02,2.86102e-06,7.08060e-02,1.35946e-03
3.99344e-02,1.12119e+00,4.30002e-02,1.16348e-03
3.32365e-02,2.86102e-06,5.92566e-02,1.45626e-03
2.91302e-02,6.67572e-06,5.60305e-02,1.19233e-03
3.25501e-02,2.14577e-06,6.93543e-02,1.13583e-03
3.26624e-02,3.33786e-06,5.09019e-02,1.13034e-03
3.26440e-02,3.09944e-06,5.14619e-02,1.15800e-03
3.21758e-02,4.29153e-06,5.10750e-02,1.18637e-03
2.91634e-02,4.05312e-06,5.26266e-02,1.17683e-03
3.09963e-02,3.81470e-06,4.93441e-02,1.42312e-03
3.12490e-02,3.57628e-06,5.97711e-02,1.24097e-03
3.05622e-02,2.14577e-06,6.59046e-02,1.09005e-03
3.00503e-02,2.86102e-06,6.52754e-02,2.71130e-03
7.43320e-02,3.33786e-06,7.93395e-02,1.21665e-03
4.03998e-02,2.86102e-06,4.90079e-02,1.15156e-03
3.22931e-02,2.62260e-06,4.83139e-02,1.17421e-03
3.22919e-02,2.62260e-06,4.72200e-02,1.16420e-03
3.29428e-02,3.09944e-06,4.84915e-02,1.11508e-03
3.68495e-02,2.86102e-06,8.13427e-02,1.06788e-03
3.28784e-02,2.62260e-06,5.37019e-02,1.37162e-03
3.14672e-02,2.38419e-06,7.43897e-02,1.18327e-03
3.24826e-02,5.96046e-06,3.87433e-02,9.42945e-04
2.37985e-02,3.57628e-06,4.08311e-02,1.10602e-03
3.20673e-02,3.09944e-06,9.05719e-02,1.14417e-03
3.27518e-02,2.86102e-06,4.86331e-02,1.19281e-03
3.19951e-02,2.86102e-06,4.52704e-02,1.15991e-03
3.27408e-02,4.29153e-06,4.92306e-02,1.11437e-03
3.25234e-02,2.62260e-06,4.88071e-02,1.14536e-03
3.11420e-02,2.62260e-06,5.01244e-02,1.12796e-03
3.25916e-02,3.33786e-06,4.78702e-02,1.12081e-03
2.80843e-02,2.62260e-06,4.79014e-02,1.35589e-03
3.64864e-02,2.09783e-01,6.20329e-02,1.44553e-03
3.13940e-02,3.09944e-06,7.08377e-02,1.18375e-03
3.10814e-02,2.62260e-06,6.72064e-02,1.22476e-03
3.70154e-02,2.38419e-06,6.47147e-02,1.16158e-03
3.09303e-02,2.62260e-06,6.10542e-02,1.14632e-03
3.67281e-02,5.24521e-06,5.82850e-02,1.22261e-03
3.11356e-02,2.62260e-06,5.91156e-02,1.23715e-03
3.08669e-02,3.33786e-06,5.30381e-02,1.50108e-03
3.01979e-02,2.86102e-06,5.59359e-02,1.23954e-03
3.13044e-02,5.00679e-06,5.82421e-02,9.65834e-04
2.16296e-02,4.05312e-06,4.81443e-02,1.49250e-03
2.82557e-02,2.86102e-06,6.72624e-02,1.34397e-03
3.15957e-02,2.86102e-06,5.88131e-02,1.17588e-03
3.18134e-02,2.62260e-06,6.08487e-02,2.75111e-03
3.13413e-02,2.62260e-06,5.91657e-02,1.13177e-03
3.26984e-02,3.33786e-06,5.65927e-02,1.23811e-03
3.09491e-02,2.86102e-06,5.62329e-02,1.12724e-03
3.14710e-02,3.33786e-06,5.88987e-02,1.08027e-03
3.11868e-02,2.86102e-06,5.50354e-02,1.23477e-03
3.07798e-02,2.62260e-06,5.64356e-02,1.12247e-03
3.41618e-02,4.29153e-06,4.73490e-02,9.21965e-04
2.63023e-02,3.57628e-06,5.63803e-02,1.57309e-03
3.34215e-02,2.38419e-06,6.42209e-02,1.22070e-03
3.05116e-02,3.33786e-06,7.18226e-02,1.20974e-03
3.21016e-02,2.38419e-06,5.44555e-02,1.15228e-03
3.22711e-02,2.86102e-06,5.43132e-02,1.15299e-03
3.24166e-02,3.33786e-06,6.13248e-02,1.13320e-03
3.21274e-02,2.38419e-06,5.19843e-02,1.10173e-03
3.18997e-02,3.81470e-06,5.74124e-02,9.55820e-04
2.94092e-02,3.09944e-06,6.46021e-02,1.11699e-03
4.71361e-02,6.13850e-01,1.01092e-01,8.97408e-04
2.96323e-02,2.86102e-06,7.12352e-02,1.01638e-03
3.10714e-02,2.38419e-06,7.01318e-02,1.16134e-03
3.23396e-02,2.38419e-06,6.29339e-02,9.04560e-04
1.83110e-02,3.33786e-06,7.06019e-02,1.50418e-03
3.35302e-02,2.86102e-06,6.79574e-02,1.13201e-03
2.81465e-02,2.86102e-06,8.42371e-02,1.19352e-03
3.09935e-02,3.33786e-06,6.32565e-02,1.17683e-03
3.21689e-02,2.38419e-06,6.96394e-02,1.12844e-03
3.11742e-02,2.38419e-06,6.60064e-02,1.08957e-03
3.23019e-02,3.09944e-06,6.35777e-02,1.14226e-03
3.81629e-02,2.62260e-06,9.35798e-02,1.50442e-03
3.20604e-02,5.00679e-06,6.20005e-02,1.12200e-03
2.50940e-02,2.86102e-06,5.08585e-02,9.97305e-04
3.05130e-02,6.19888e-06,1.06982e-01,1.26910e-03
3.24123e-02,2.86102e-06,6.42512e-02,1.19138e-03
3.20871e-02,3.33786e-06,6.48587e-02,1.19328e-03
4.82779e-02,3.81470e-06,6.51815e-02,1.16467e-03
3.10495e-02,2.86102e-06,6.19533e-02,1.13940e-03
5.76863e-02,2.62260e-06,6.10175e-02,1.12557e-03
2.90306e-02,2.86102e-06,6.02531e-02,1.18661e-03
3.07055e-02,2.38419e-06,6.67024e-02,1.28531e-03
2.21579e-02,1.90735e-06,4.25823e-02,1.01233e-03
2.60990e-02,4.05312e-06,6.58073e-02,1.32179e-03
3.22340e-02,4.05312e-06,5.92220e-02,1.28508e-03
3.25499e-02,3.09944e-06,5.97978e-02,1.15967e-03
3.05703e-02,3.57628e-06,5.78132e-02,1.18375e-03
4.03817e-02,3.09944e-06,5.54233e-02,1.22833e-03
3.19195e-02,2.62260e-06,5.56967e-02,1.08957e-03
3.19316e-02,3.33786e-06,6.68914e-02,1.09291e-03
3.28193e-02,8.23250e-01,6.83112e-02,1.13368e-03
3.17304e-02,2.86102e-06,7.49915e-02,1.26839e-03
3.13704e-02,3.81470e-06,7.24874e-02,1.15466e-03
2.71583e-02,3.09944e-06,5.49295e-02,9.90868e-04
2.55857e-02,2.62260e-06,7.18861e-02,1.27697e-03
3.28102e-02,2.86102e-06,7.48148e-02,1.38497e-03
3.25038e-02,3.09944e-06,1.08196e-01,1.11198e-03
3.35233e-02,2.62260e-06,6.93648e-02,1.15657e-03
3.22363e-02,2.86102e-06,6.72073e-02,1.07026e-03
3.22459e-02,2.38419e-06,6.42858e-02,1.21307e-03
3.33107e-02,3.09944e-06,6.41351e-02,1.21045e-03
3.14631e-02,3.09944e-06,6.27096e-02,1.12724e-03
3.20394e-02,2.62260e-06,5.83816e-02,9.15289e-04
2.05841e-02,2.86102e-06,4.89566e-02,1.50681e-03
3.25773e-02,4.29153e-06,6.65038e-02,1.31488e-03
3.09031e-02,2.62260e-06,6.55580e-02,1.20592e-03
3.34225e-02,2.86102e-06,6.28111e-02,1.09196e-03
3.32448e-02,2.86102e-06,6.86755e-02,1.13320e-03
3.29447e-02,2.86102e-06,7.25653e-02,1.11032e-03
3.34303e-02,3.09944e-06,7.10115e-02,1.21284e-03
3.24819e-02,2.62260e-06,6.05083e-02,1.47343e-03
3.26781e-02,2.62260e-06,6.01897e-02,1.12152e-03
3.29363e-02,2.86102e-06,4.89130e-02,9.24110e-04
2.06892e-02,2.62260e-06,4.07166e-02,1.23310e-03
2.97699e-02,1.19209e-05,5.99282e-02,1.32465e-03
3.25787e-02,3.33786e-06,5.62217e-02,1.14584e-03
3.33893e-02,3.09944e-06,5.13010e-02,1.14417e-03
3.18274e-02,3.57628e-06,4.95613e-02,1.11008e-03
3.56491e-02,4.52995e-06,4.97055e-02,1.15395e-03
4.55639e-02,2.14577e-06,4.21543e-02,1.12247e-03
3.26545e-02,8.16479e-01,6.90103e-02,1.17850e-03
3.21796e-02,2.62260e-06,4.85189e-02,1.07360e-03
3.24771e-02,2.62260e-06,4.92036e-02,1.06502e-03
3.06003e-02,3.09944e-06,5.05381e-02,1.35398e-03
3.14846e-02,3.09944e-06,4.70355e-02,1.25217e-03
3.01368e-02,2.86102e-06,2.91374e-02,9.81808e-04
2.14379e-02,2.62260e-06,2.99785e-02,9.94444e-04
2.92053e-02,2.86102e-06,4.46391e-02,1.43695e-03
3.69601e-02,3.09944e-06,3.98643e-02,1.23000e-03
3.25184e-02,2.62260e-06,4.29478e-02,1.19686e-03
5.08406e-02,4.76837e-06,5.03857e-02,1.12915e-03
3.26486e-02,2.62260e-06,4.08006e-02,1.21212e-03
4.44219e-02,2.86102e-06,4.97744e-02,1.12581e-03
3.23029e-02,4.05312e-06,4.00858e-02,1.14822e-03
3.20275e-02,4.05312e-06,3.78084e-02,1.15561e-03
3.01523e-02,3.09944e-06,4.54192e-02,1.39117e-03
3.09279e-02,3.09944e-06,4.03316e-02,1.14560e-03
3.20523e-02,2.86102e-06,4.07028e-02,1.23882e-03
2.70932e-02,2.38419e-06,3.30298e-02,1.02806e-03
3.59080e-02,2.86102e-06,5.86467e-02,1.31631e-03
3.22912e-02,3.33786e-06,4.14367e-02,1.69611e-03
3.26693e-02,2.86102e-06,4.47204e-02,1.18446e-03
3.23174e-02,2.38419e-06,3.65834e-02,1.21069e-03
3.28355e-02,2.86102e-06,6.75738e-02,1.38903e-03
3.29871e-02,2.38419e-06,3.31147e-02,1.16563e-03
3.14910e-02,3.09944e-06,3.21314e-02,1.22213e-03
3.23765e-02,2.62260e-06,3.15998e-02,1.11961e-03
2.89133e-02,3.57628e-06,3.09668e-02,1.12581e-03
2.95711e-02,2.86102e-06,3.21441e-02,1.31321e-03
3.17779e-02,3.09944e-06,3.05440e-02,1.33657e-03
