0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
1.87368e-02,0.00000e+00,2.99308e-02,2.10385e-02
1.88673e-02,0.00000e+00,2.64502e-02,1.99699e-02
1.84035e-02,0.00000e+00,3.00732e-02,2.19128e-02
2.37546e-02,0.00000e+00,2.89261e-02,2.83034e-02
2.42198e-02,0.00000e+00,2.57316e-02,2.03466e-02
2.17719e-02,0.00000e+00,3.45252e-02,2.52485e-02
2.23320e-02,0.00000e+00,2.26319e-02,2.25301e-02
2.92525e-02,0.00000e+00,2.89526e-02,2.03342e-02
1.82416e-02,0.00000e+00,3.16651e-02,2.84519e-02
1.99535e-02,0.00000e+00,2.35221e-02,2.05116e-02
1.68173e-02,0.00000e+00,3.03857e-02,2.87848e-02
2.45695e-02,0.00000e+00,2.25260e-02,2.04539e-02
1.84326e-02,0.00000e+00,2.86746e-02,2.44603e-02
2.36053e-02,0.00000e+00,2.32389e-02,2.26886e-02
1.80404e-02,0.00000e+00,2.68621e-02,2.48637e-02
2.33498e-02,0.00000e+00,2.46696e-02,2.02582e-02
1.79191e-02,0.00000e+00,2.36928e-02,2.46241e-02
2.30436e-02,0.00000e+00,2.55792e-02,2.16868e-02
1.78580e-02,0.00000e+00,2.37517e-02,2.43099e-02
2.19123e-02,0.00000e+00,2.52056e-02,2.00846e-02
1.71273e-02,0.00000e+00,2.36371e-02,2.88267e-02
2.08564e-02,0.00000e+00,2.55456e-02,2.14348e-02
1.86620e-02,0.00000e+00,2.21171e-02,2.52054e-02
2.28758e-02,0.00000e+00,2.40722e-02,2.04699e-02
1.79636e-02,0.00000e+00,2.86956e-02,2.71125e-02
2.40786e-02,0.00000e+00,2.43654e-02,2.20520e-02
1.72169e-02,0.00000e+00,2.29406e-02,2.80392e-02
2.19190e-02,0.00000e+00,2.28250e-02,2.02200e-02
1.71247e-02,0.00000e+00,2.16477e-02,2.32375e-02
2.48845e-02,0.00000e+00,2.36828e-02,2.10652e-02
1.73512e-02,0.00000e+00,2.15776e-02,2.58193e-02
2.52478e-02,0.00000e+00,2.59209e-02,2.03767e-02
1.63617e-02,0.00000e+00,2.33841e-02,2.15900e-02
2.68517e-02,0.00000e+00,2.58286e-02,1.99780e-02
1.78511e-02,0.00000e+00,2.21803e-02,2.23413e-02
2.26588e-02,0.00000e+00,2.71118e-02,2.18933e-02
1.94454e-02,0.00000e+00,2.24993e-02,2.61509e-02
1.90010e-02,0.00000e+00,3.04725e-02,2.47695e-02
1.76225e-02,0.00000e+00,2.35417e-02,2.33622e-02
2.21810e-02,0.00000e+00,3.08361e-02,2.41125e-02
2.33181e-02,0.00000e+00,2.41101e-02,2.47805e-02
2.30279e-02,0.00000e+00,2.48907e-02,2.54791e-02
2.61023e-02,0.00000e+00,3.82981e-02,2.80435e-02
2.24311e-02,0.00000e+00,3.05045e-02,2.13859e-02
2.29619e-02,0.00000e+00,3.98746e-02,2.62694e-02
2.22957e-02,0.00000e+00,2.16963e-02,2.94378e-02
2.69625e-02,0.00000e+00,3.59666e-02,2.42360e-02
2.93510e-02,0.00000e+00,3.63832e-02,2.77803e-02
2.62835e-02,0.00000e+00,3.11034e-02,2.20277e-02
2.45345e-02,0.00000e+00,3.57137e-02,2.97372e-02
2.54145e-02,0.00000e+00,3.29080e-02,2.27633e-02
1.94008e-02,0.00000e+00,3.48759e-02,2.43373e-02
2.57056e-02,0.00000e+00,3.38542e-02,3.10583e-02
3.22030e-02,0.00000e+00,3.73456e-02,2.35443e-02
1.74916e-02,0.00000e+00,2.18105e-02,1.92127e-02
1.78266e-02,0.00000e+00,3.79152e-02,2.29826e-02
1.96831e-02,0.00000e+00,2.12822e-02,2.10259e-02
1.99378e-02,0.00000e+00,3.19185e-02,2.28016e-02
1.80199e-02,0.00000e+00,2.03505e-02,2.29428e-02
2.61176e-02,0.00000e+00,2.52445e-02,2.91660e-02
2.95753e-02,0.00000e+00,3.08223e-02,2.68056e-02
3.13370e-02,0.00000e+00,4.20830e-02,2.52533e-02
2.33333e-02,0.00000e+00,3.66926e-02,3.26943e-02
2.91932e-02,0.00000e+00,2.71766e-02,2.75197e-02
1.90036e-02,0.00000e+00,3.56882e-02,4.00474e-02
2.68724e-02,0.00000e+00,2.06766e-02,2.33030e-02
2.83439e-02,0.00000e+00,3.40559e-02,2.36900e-02
